#:x t E B
30 3.05 -0.169284130358 0.118529731053
31 3.05 -0.0739628580914 0.0490051308647
32 3.05 -0.0286426543635 0.0180526258557
33 3.05 -0.00993760763629 0.00598317741567
34 3.05 -0.00311579650564 0.00179821495706
35 3.05 -0.000889139785713 0.000493316285854
36 3.05 -0.000232323464492 0.000124225082579
37 3.05 -5.58692741302e-05 2.88526031469e-05
38 3.05 -1.24208350064e-05 6.20696087565e-06
39 3.05 -2.56289657461e-06 1.24137426466e-06
40 3.05 -4.92521912415e-07 2.31574460956e-07
41 3.05 -8.84271770471e-08 4.04137920212e-08
42 3.05 -1.48740324262e-08 6.61579007335e-09
43 3.05 -2.34994253584e-09 1.01836345029e-09
44 3.05 -3.49523310879e-10 1.47726051518e-10
45 3.05 -4.90462178261e-11 2.02362158931e-11
46 3.05 -6.50566341301e-12 2.62261607959e-12
47 3.05 -8.17175174613e-13 3.22131267676e-13
48 3.05 -9.73529158875e-14 3.76025566742e-14
49 3.05 -1.08993037261e-14 4.60250370958e-15

0 3.1 -0.422399527798 0.615899311529
1 3.1 -0.806820788628 0.919628422207
2 3.1 -0.994332890419 0.995928798356
3 3.1 -0.925681844498 0.81825288981
4 3.1 -0.63540121125 0.445109126682
5 3.1 -0.176112172578 -0.053507451669
6 3.1 0.319459504776 -0.519351026747
7 3.1 0.736391070589 -0.877622643046
8 3.1 0.978814099522 -0.997104095762
9 3.1 0.954249239176 -0.87549554997
10 3.1 0.722762078095 -0.54623821635
11 3.1 0.281204375479 -0.0488553046886
12 3.1 -0.220353216736 0.421083213533
13 3.1 -0.645647326115 0.808416697466
14 3.1 -0.955033225921 1.01050247347
15 3.1 -0.988726119812 0.909567704599
16 3.1 -0.765831898139 0.620743146853
17 3.1 -0.40696851207 0.196539615307
18 3.1 0.0956281829345 -0.341469849185
19 3.1 0.606393281085 -0.770439635633
20 3.1 0.895623879386 -0.944285116237
21 3.1 0.956257485828 -0.933685948215
22 3.1 0.860308936753 -0.751577405549
23 3.1 0.546543573863 -0.32181716942
24 3.1 0.00162047224419 0.270213449807
25 3.1 -0.56879323055 0.759223145423
26 3.1 -0.902854721598 0.944455387819
27 3.1 -0.914280298077 0.838532836222
28 3.1 -0.709947448119 0.591967421299
29 3.1 -0.451669959035 0.348688867159
30 3.1 -0.243839824103 0.176268376931
31 3.1 -0.114236599222 0.0779377228281
32 3.1 -0.047186550155 0.0305627602646
33 3.1 -0.0173923408639 0.0107441557934
34 3.1 -0.00577489674345 0.00341529040058
35 3.1 -0.00174074350414 0.000988650515818
36 3.1 -0.000479437919451 0.000262189214204
37 3.1 -0.00012131649734 6.40276389345e-05
38 3.1 -2.8336984411e-05 1.44620930955e-05
39 3.1 -6.1352233839e-06 3.03319733189e-06
40 3.1 -1.23576606252e-06 5.9275948299e-07
41 3.1 -2.32318621774e-07 1.08269895939e-07
42 3.1 -4.0882891163e-08 1.85352073724e-08
43 3.1 -6.75234486092e-09 2.98155763467e-09
44 3.1 -1.04921443823e-09 4.51692708401e-10
45 3.1 -1.53716953723e-10 6.45819120487e-11
46 3.1 -2.12765031486e-11 8.73146602547e-12
47 3.1 -2.78742854523e-12 1.11829052051e-12
48 3.1 -3.46191572138e-13 1.36078228373e-13
49 3.1 -4.03532122785e-14 1.74194695269e-14

0 3.15 -0.184738694853 0.402403842541
1 3.15 -0.636762109108 0.79309206034
2 3.15 -0.93122897193 0.991777463859
3 3.15 -0.991230001432 0.933052171215
4 3.15 -0.803775591372 0.653600571334
5 3.15 -0.418636860861 0.196612761339
6 3.15 0.0802270141914 -0.296481490807
7 3.15 0.542396562979 -0.722854790766
8 3.15 0.892666151995 -0.972193240888
9 3.15 0.993606782285 -0.960136225856
10 3.15 0.865789389453 -0.739365324252
11 3.15 0.520025833339 -0.300564693687
12 3.15 0.0209574406983 0.196723084118
13 3.15 -0.442259209813 0.62902321762
14 3.15 -0.828990724311 0.948636987237
15 3.15 -1.01144474831 0.990256646965
16 3.15 -0.895401415272 0.779864153185
17 3.15 -0.604430044653 0.428756351535
18 3.15 -0.168300007565 -0.0745242954848
19 3.15 0.372978199783 -0.588473929005
20 3.15 0.78460310433 -0.884710186807
21 3.15 0.9454495691 -0.956816864423
22 3.15 0.931123928301 -0.87210235018
23 3.15 0.736922635654 -0.566481164028
24 3.15 0.289915724258 -0.0250349065838
25 3.15 -0.304898980915 0.549088284442
26 3.15 -0.778026936886 0.893441392761
27 3.15 -0.942768301185 0.916369138778
28 3.15 -0.824886262858 0.719250447469
29 3.15 -0.576885515725 0.462445671302
30 3.15 -0.337735005676 0.252397239925
31 3.15 -0.170099889029 0.119607300502
32 3.15 -0.0750750225094 0.0500033168829
33 3.15 -0.0294335190623 0.018664885644
34 3.15 -0.0103587296124 0.00627987513631
35 3.15 -0.00330030254459 0.00191921925939
36 3.15 -0.000958538741277 0.00053621418254
37 3.15 -0.000255284583957 0.000137709645947
38 3.15 -6.26590995023e-05 3.26624615934e-05
39 3.15 -1.42359676059e-05 7.18420818797e-06
40 3.15 -3.00539238406e-06 1.47072472977e-06
41 3.15 -5.91570223364e-07 2.81132223905e-07
42 3.15 -1.08899427405e-07 5.03241772662e-08
43 3.15 -1.87997006052e-08 8.45800390807e-09
44 3.15 -3.05114341445e-09 1.33788459247e-09
45 3.15 -4.66600574432e-10 1.99606170287e-10
46 3.15 -6.73752950258e-11 2.8144997154e-11
47 3.15 -9.20359640608e-12 3.75757785357e-12
48 3.15 -1.19127359662e-12 4.76496363653e-13
49 3.15 -1.44514131381e-13 6.37775521168e-14

0 3.2 0.0645532925268 0.163191774543
1 3.2 -0.427483869388 0.618673117746
2 3.2 -0.809827104851 0.923777864815
3 3.2 -0.995227151021 0.99270888308
4 3.2 -0.922901929074 0.818191244082
5 3.2 -0.633056544867 0.437519687371
6 3.2 -0.167812649112 -0.0568970414551
7 3.2 0.320128328997 -0.523960671732
8 3.2 0.74496252108 -0.882607988552
9 3.2 0.975734037334 -0.992303329346
10 3.2 0.954599543132 -0.878814185823
11 3.2 0.72113174788 -0.537477686413
12 3.2 0.270506051783 -0.0435131542294
13 3.2 -0.21932637375 0.420887516885
14 3.2 -0.652048907948 0.818215024082
15 3.2 -0.960610776907 1.00836557933
16 3.2 -0.980784346043 0.903209352366
17 3.2 -0.765655910263 0.623682812645
18 3.2 -0.406897983638 0.190179967388
19 3.2 0.107710343242 -0.353173820949
20 3.2 0.61185885153 -0.769469498856
21 3.2 0.890457125693 -0.940098928294
22 3.2 0.956637023469 -0.937646062176
23 3.2 0.864980898055 -0.75326781228
24 3.2 0.542073358843 -0.312408029971
25 3.2 -0.0109929259885 0.282357619798
26 3.2 -0.5771573066 0.763030770402
27 3.2 -0.901232248852 0.939489468761
28 3.2 -0.907230421288 0.831345532793
29 3.2 -0.703934819793 0.587513727451
30 3.2 -0.449201974118 0.347617938268
31 3.2 -0.243993697634 0.177018525637
32 3.2 -0.115310797401 0.0790378245907
33 3.2 -0.0481573966242 0.0313657010178
34 3.2 -0.01798283546 0.0111799485034
35 3.2 -0.00606016140821 0.0036095060228
36 3.2 -0.00185705615162 0.00106290722113
37 3.2 -0.000520741152304 0.000287159344305
38 3.2 -0.000134340146073 7.15329734968e-05
39 3.2 -3.20323598109e-05 1.65019185431e-05
40 3.2 -7.08809836999e-06 3.53888535681e-06
41 3.2 -1.4607673664e-06 7.0790274832e-07
42 3.2 -2.81271895125e-07 1.32486350032e-07
43 3.2 -5.0746672026e-08 2.32618200113e-08
44 3.2 -8.6009654798e-09 3.84118123465e-09
45 3.2 -1.37266853406e-09 5.97878284149e-10
46 3.2 -2.06726180002e-10 8.78989630571e-11
47 3.2 -2.9436866471e-11 1.22295916205e-11
48 3.2 -3.96972670273e-12 1.61570369525e-12
49 3.2 -5.00992589401e-13 2.26066548847e-13

0 3.25 0.309633256192 -0.0867024250237
1 3.25 -0.190977304722 0.406769249739
2 3.25 -0.639324798223 0.797124287244
3 3.25 -0.935291907817 0.991727816728
4 3.25 -0.987664992447 0.931518411163
5 3.25 -0.804169591501 0.650230228906
6 3.25 -0.409853578325 0.18923340533
7 3.25 0.0818656152887 -0.297677063381
8 3.25 0.549105520483 -0.731601619351
9 3.25 0.89536611639 -0.968532794964
10 3.25 0.990117160468 -0.96169772604
11 3.25 0.868845026961 -0.736758874683
12 3.25 0.509855790264 -0.290434240235
13 3.25 0.0177401713657 0.195484487748
14 3.25 -0.443596329192 0.636258774096
15 3.25 -0.838749183455 0.953676949674
16 3.25 -1.00753596133 0.98247431835
17 3.25 -0.890469685459 0.780235407837
18 3.25 -0.607411699039 0.428368732154
19 3.25 -0.160411249669 -0.0866924140218
20 3.25 0.383852028413 -0.593756190341
21 3.25 0.7825679344 -0.879713305395
22 3.25 0.942064063911 -0.957387770522
23 3.25 0.935596728109 -0.876810877461
24 3.25 0.737760025109 -0.56212372632
25 3.25 0.279827854575 -0.0125106638663
26 3.25 -0.316653938365 0.557607799219
27 3.25 -0.78109592141 0.892103616976
28 3.25 -0.937497533245 0.909474760314
29 3.25 -0.817843440907 0.713197166289
30 3.25 -0.572681995025 0.459853388673
31 3.25 -0.336808886694 0.252455874349
32 3.25 -0.170880578182 0.120646334594
33 3.25 -0.0761546477689 0.0509775451016
34 3.25 -0.0302107149002 0.0192701675228
35 3.25 -0.0107783018337 0.00657746839643
36 3.25 -0.00348698754993 0.00204256150932
37 3.25 -0.00102996272264 0.000580719965124
38 3.25 -0.000279356820931 0.000151969077824
39 3.25 -6.99202348456e-05 3.67742182642e-05
40 3.25 -1.62185119741e-05 8.26192125159e-06
41 3.25 -3.49958906397e-06 1.72946796896e-06
42 3.25 -7.04807009583e-07 3.38386862901e-07
43 3.25 -1.32882226648e-07 6.2060986212e-08
44 3.25 -2.35166314007e-08 1.0696550645e-08
45 3.25 -3.91610032109e-09 1.73661225854e-09
46 3.25 -6.14990422908e-10 2.66147779066e-10
47 3.25 -9.12644613756e-11 3.85803881622e-11
48 3.25 -1.28195003083e-11 5.30893547522e-12
49 3.25 -1.68250894253e-12 7.76362156335e-13

0 3.3 0.535114410954 -0.331105082428
1 3.3 0.0584425003212 0.169247872553
2 3.3 -0.430775793119 0.621702708805
3 3.3 -0.814946907025 0.927502494656
4 3.3 -0.993552826781 0.989620630842
5 3.3 -0.923014099443 0.818565620316
6 3.3 -0.627587634669 0.42852229553
7 3.3 -0.162393232566 -0.057831907895
8 3.3 0.322842519395 -0.531826587916
9 3.3 0.752936227747 -0.884180223786
10 3.3 0.9713571669 -0.989921517348
11 3.3 0.957751766666 -0.881601788009
12 3.3 0.716216320566 -0.526984456516
13 3.3 0.261874281831 -0.0411721206646
14 3.3 -0.217990551635 0.42304222168
15 3.3 -0.660794448986 0.827929701646
16 3.3 -0.963708009448 1.00410211538
17 3.3 -0.973213118454 0.898920020665
18 3.3 -0.76726048606 0.626667993464
19 3.3 -0.405082612062 0.181993575638
20 3.3 0.120193366171 -0.36388000896
21 3.3 0.615698582109 -0.767443939095
22 3.3 0.885518085089 -0.936949853284
23 3.3 0.958159823128 -0.942199485557
24 3.3 0.869364617941 -0.754173197706
25 3.3 0.536749389327 -0.302459634689
26 3.3 -0.0236090296992 0.294145118637
27 3.3 -0.584982351708 0.766356518967
28 3.3 -0.899341962566 0.934458207839
29 3.3 -0.900299105532 0.824349239519
30 3.3 -0.698115958682 0.583210302982
31 3.3 -0.44681401753 0.3465748476
32 3.3 -0.244132150301 0.177735800043
33 3.3 -0.116347586262 0.0801054468922
34 3.3 -0.0491056739493 0.0321543239529
35 3.3 -0.0185669629436 0.0116137249512
36 3.3 -0.00634640916363 0.00380574085062
37 3.3 -0.00197563822931 0.00113918679977
38 3.3 -0.000563588479809 0.000313274911778
39 3.3 -0.000148106528247 7.95355931999e-05
40 3.3 -3.60175366172e-05 1.87220215156e-05
41 3.3 -8.13774041061e-06 4.10132729133e-06
42 3.3 -1.71421363903e-06 8.38915166553e-07
43 3.3 -3.3771706272e-07 1.60702541817e-07
44 3.3 -6.24001096102e-08 2.89067843344e-08
45 3.3 -1.08408283353e-08 4.89442648492e-09
46 3.3 -1.77494539602e-09 7.81787281933e-10
47 3.3 -2.74451593667e-10 1.18046720209e-10
48 3.3 -4.01450558932e-11 1.69157450268e-11
49 3.3 -5.47754907102e-12 2.58498361326e-12

0 3.35 0.72714833642 -0.554303413609
1 3.35 0.304704807621 -0.0800784979269
2 3.35 -0.196051310459 0.409630814522
3 3.35 -0.643494290442 0.802887173825
4 3.35 -0.937492022332 0.989455164011
5 3.35 -0.985794464569 0.932688519867
6 3.35 -0.803344678135 0.64366818009
7 3.35 -0.401280278245 0.185106194982
8 3.35 0.082400200676 -0.301569359788
9 3.35 0.55825762139 -0.738948477676
10 3.35 0.894716243447 -0.964321160697
11 3.35 0.98973716954 -0.965595837667
12 3.35 0.870220129357 -0.730922881335
13 3.35 0.499020203393 -0.282666755262
14 3.35 0.0170763283747 0.19435282831
15 3.35 -0.447623831743 0.645580548032
16 3.35 -0.847666812299 0.95621421515
17 3.35 -1.00200556076 0.975255722408
18 3.35 -0.887733310681 0.782241044243
19 3.35 -0.609962088475 0.426226615197
20 3.35 -0.150922144376 -0.0991742948911
21 3.35 0.393514453963 -0.597458417929
22 3.35 0.779717015014 -0.874964808656
23 3.35 0.939784961242 -0.959068186223
24 3.35 0.940502875599 -0.881237512306
25 3.35 0.737777878186 -0.556931229121
26 3.35 0.269288172626 2.76252450578e-05
27 3.35 -0.328016306095 0.565603079614
28 3.35 -0.78371456107 0.890493695342
29 3.35 -0.932189633176 0.902688104227
30 3.35 -0.810991771749 0.707334433228
31 3.35 -0.568618468271 0.457344311572
32 3.35 -0.335904902833 0.252502357382
33 3.35 -0.171628198441 0.121648905707
34 3.35 -0.0772032690592 0.051928756111
35 3.35 -0.0309745783342 0.0198684882547
36 3.35 -0.0111961519163 0.00687574898853
37 3.35 -0.003675673028 0.00216811121238
38 3.35 -0.00110333722742 0.000626794023245
39 3.35 -0.000304527738672 0.000167002752762
40 3.35 -7.76582897273e-05 4.11945610451e-05
41 3.35 -1.83743527455e-05 9.44469327269e-06
42 3.35 -4.04855517568e-06 2.01967359696e-06
43 3.35 -8.33435969409e-07 4.04080905169e-07
44 3.35 -1.60767961461e-07 7.58507523152e-08
45 3.35 -2.91358166934e-08 1.3392142785e-08
46 3.35 -4.97271889942e-09 2.22912284919e-09
47 3.35 -8.01021889203e-10 3.50541007186e-10
48 3.35 -1.21987479709e-10 5.22985914913e-11
49 3.35 -1.72980857824e-11 8.35035816959e-12

0 3.4 0.874117696623 -0.742482744545
1 3.4 0.531531503563 -0.325468493422
2 3.4 0.0518468927753 0.173457088599
3 3.4 -0.43372402068 0.626964316038
4 3.4 -0.820536078357 0.928695703052
5 3.4 -0.990876103988 0.989006943851
6 3.4 -0.92482177137 0.816816355003
7 3.4 -0.619529721551 0.420705923445
8 3.4 -0.160202938799 -0.0585748614143
9 3.4 0.328877951615 -0.541454828399
10 3.4 0.758350460034 -0.882703898607
11 3.4 0.967782927501 -0.990777306515
12 3.4 0.962178617257 -0.88226319779
13 3.4 0.708419661066 -0.516335956943
14 3.4 0.256061035876 -0.0410783224368
15 3.4 -0.21763829997 0.427910315833
16 3.4 -0.670979084833 0.836562627296
17 3.4 -0.964277680676 0.998433170408
18 3.4 -0.966733903827 0.896796777613
19 3.4 -0.770085562569 0.629111361772
20 3.4 -0.401414855811 0.172295967812
21 3.4 0.132637796377 -0.373368510023
22 3.4 0.618048597125 -0.764652841891
23 3.4 0.881029966027 -0.934884960881
24 3.4 0.960693611092 -0.947171183337
25 3.4 0.873351684913 -0.754280404838
26 3.4 0.530643020506 -0.292061423341
27 3.4 -0.0361678539369 0.305557816266
28 3.4 -0.592290549956 0.769236412757
29 3.4 -0.89721538567 0.929379753867
30 3.4 -0.893487998672 0.817536714267
31 3.4 -0.692479977004 0.579047742379
32 3.4 -0.444500747291 0.345557629451
33 3.4 -0.244256008896 0.178422055751
34 3.4 -0.117348935991 0.0811421245246
35 3.4 -0.0500322369787 0.0329290054164
36 3.4 -0.0191447210895 0.0120453334943
37 3.4 -0.00663343979183 0.00400381820706
38 3.4 -0.00209636715524 0.00121741119106
39 3.4 -0.000607943226841 0.00034052100976
40 3.4 -0.000162615360555 8.80402975265e-05
41 3.4 -4.0298940964e-05 2.11282309201e-05
42 3.4 -9.28853542216e-06 4.72369478093e-06
43 3.4 -1.99808382158e-06 9.87076574407e-07
44 3.4 -4.02366935313e-07 1.93345654583e-07
45 3.4 -7.60618558708e-08 3.55935755397e-08
46 3.4 -1.35309129105e-08 6.17299114524e-09
47 3.4 -2.27029213285e-09 1.01081069319e-09
48 3.4 -3.59895053544e-10 1.56987465149e-10
49 3.4 -5.30219769659e-11 2.61865544741e-11

0 3.45 0.967061249886 -0.884503435262
1 3.45 0.724336977521 -0.550498335857
2 3.45 0.298144749411 -0.0739680567339
3 3.45 -0.199203903406 0.413184037821
4 3.45 -0.649944443915 0.808067760085
5 3.45 -0.936949796197 0.987206231314
6 3.45 -0.986925505787 0.934634121882
7 3.45 -0.799465004833 0.63521825761
8 3.45 -0.395199187626 0.183839607048
9 3.45 0.084252697679 -0.308819625672
10 3.45 0.567786593029 -0.743325764102
11 3.45 0.89189012158 -0.961539092196
12 3.45 0.992509172909 -0.970178556442
13 3.45 0.868797034487 -0.722516812732
14 3.45 0.489049991808 -0.277776790792
15 3.45 0.0179149837578 0.194511314909
16 3.45 -0.454328927629 0.656051784372
17 3.45 -0.854934511254 0.956298576174
18 3.45 -0.995646579367 0.969254176979
19 3.45 -0.887107611789 0.78532263071
20 3.45 -0.611582477838 0.422256914827
21 3.45 -0.140200744841 -0.1115536191
22 3.45 0.40182311441 -0.599719982362
23 3.45 0.776336885081 -0.870675174243
24 3.45 0.938620243441 -0.961730240292
25 3.45 0.945677052049 -0.885278257594
26 3.45 0.736980128583 -0.550971455018
27 3.45 0.258381545771 0.0125214669892
28 3.45 -0.338975273316 0.573094447884
29 3.45 -0.785918170554 0.88864235772
30 3.45 -0.926859982737 0.896011503955
31 3.45 -0.804323493243 0.701651853747
32 3.45 -0.564686215201 0.454913004644
33 3.45 -0.335021492595 0.252537311573
34 3.45 -0.172344589298 0.122616924449
35 3.45 -0.0782223137177 0.0528578355165
36 3.45 -0.0317254381317 0.0204598772115
37 3.45 -0.0116121273778 0.00717452604786
38 3.45 -0.00386619142493 0.00229574374586
39 3.45 -0.00117858935337 0.000674396473175
40 3.45 -0.000330783748101 0.00018280886517
41 3.45 -8.58779822963e-05 4.59295804335e-05
42 3.45 -2.07090671036e-05 1.07369682965e-05
43 3.45 -4.65532062076e-06 2.34341464196e-06
44 3.45 -9.78682934215e-07 4.78980155331e-07
45 3.45 -1.92967642248e-07 9.19336540895e-08
46 3.45 -3.57767351799e-08 1.66109477435e-08
47 3.45 -6.25181668036e-09 2.83191220439e-09
48 3.45 -1.03146219873e-09 4.57784954265e-10
49 3.45 -1.57836350897e-10 7.97689763132e-11

0 3.5 1.00007809947 -0.972066822676
1 3.5 0.871548487368 -0.740172053459
2 3.5 0.526682266519 -0.318597329137
3 3.5 0.0469637691068 0.176239880347
4 3.5 -0.438637679096 0.634032930867
5 3.5 -0.824127715285 0.927489502877
6 3.5 -0.989780620603 0.991283970676
7 3.5 -0.925793808409 0.811821228093
8 3.5 -0.611058613425 0.415881040619
9 3.5 -0.15980180643 -0.0613627801799
10 3.5 0.337854516607 -0.550683409824
11 3.5 0.760440230661 -0.879653265255
12 3.5 0.966613771231 -0.994542982136
13 3.5 0.966130171605 -0.87997111073
14 3.5 0.698831474093 -0.506948882661
15 3.5 0.253106022486 -0.0421226554318
16 3.5 -0.21920716845 0.435342170557
17 3.5 -0.681597119608 0.843406496802
18 3.5 -0.962602677752 0.992138763297
19 3.5 -0.961842996695 0.896708889269
20 3.5 -0.773545731099 0.630555317063
21 3.5 -0.395934222496 0.16145128644
22 3.5 0.144673429453 -0.381514881499
23 3.5 0.619090377823 -0.761371184453
24 3.5 0.877164520191 -0.933909258179
25 3.5 0.964098498198 -0.952402710527
26 3.5 0.876858312664 -0.75359246079
27 3.5 0.523826492752 -0.281295011164
28 3.5 -0.0486193190065 0.316584059429
29 3.5 -0.599104994742 0.771704188268
30 3.5 -0.894880648564 0.924269674574
31 3.5 -0.886797814852 0.810900902078
32 3.5 -0.687016815294 0.575017467808
33 3.5 -0.442257332628 0.344564522273
34 3.5 -0.24436604496 0.179079001264
35 3.5 -0.118316665884 0.0821492845844
36 3.5 -0.0509378925592 0.0336901106996
37 3.5 -0.0197161206395 0.0124746410802
38 3.5 -0.00692106923763 0.00420357253721
39 3.5 -0.00221912566104 0.00129750427889
40 3.5 -0.000653768395674 0.000368881705024
41 3.5 -0.000177865244877 9.7050994551e-05
42 3.5 -4.48824404866e-05 2.37260469199e-05
43 3.5 -1.05447304552e-05 5.40910953503e-06
44 3.5 -2.31436043678e-06 1.15368600321e-06
45 3.5 -4.75956402966e-07 2.30861472949e-07
46 3.5 -9.19635125606e-08 4.3454620592e-08
47 3.5 -1.6735206838e-08 7.71234672412e-09
48 3.5 -2.87323930925e-09 1.29750852346e-09
49 3.5 -4.56544503816e-10 2.36163975583e-10

0 3.55 0.970817524112 -0.999753259876
1 3.55 0.96491355399 -0.88275065241
2 3.55 0.721741697655 -0.544883705819
3 3.55 0.291549535588 -0.0700467121978
4 3.55 -0.202239950115 0.419220721727
5 3.55 -0.656887487827 0.810615861035
6 3.55 -0.935178542871 0.987324129299
7 3.55 -0.990101589695 0.934838415382
8 3.55 -0.792674554105 0.627278721491
9 3.55 -0.39241084802 0.183577322522
10 3.55 0.0890609487883 -0.318536376399
11 3.55 0.575629197936 -0.744440127316
12 3.55 0.888719744062 -0.961483017797
13 3.55 0.997491736309 -0.973773924037
14 3.55 0.86432027348 -0.712745519366
15 3.55 0.48108836284 -0.275611850453
16 3.55 0.0190543227108 0.196757469293
17 3.55 -0.463266164314 0.666690947609
18 3.55 -0.860076129624 0.954273559112
19 3.55 -0.989228359867 0.96490085965
20 3.55 -0.888322656712 0.788911547917
21 3.55 -0.611917137018 0.416521480371
22 3.55 -0.128634510429 -0.123482366877
23 3.55 0.408722421476 -0.600720909462
24 3.55 0.772689636385 -0.867006202177
25 3.55 0.938542778559 -0.965239176045
26 3.55 0.950972662981 -0.888852337457
27 3.55 0.735383840402 -0.544313187696
28 3.55 0.247184538595 0.0249217460019
29 3.55 -0.349525442219 0.580103244627
30 3.55 -0.787739585358 0.886577129304
31 3.55 -0.921521687754 0.889446329048
32 3.55 -0.797831132044 0.696139796689
33 3.55 -0.560877281665 0.452554541456
34 3.55 -0.334157257891 0.252561322436
35 3.55 -0.173031446073 0.123552156354
36 3.55 -0.0792131113976 0.0537656182225
37 3.55 -0.0324636149505 0.0210443743559
38 3.55 -0.0120260934905 0.00747362451897
39 3.55 -0.00405838541939 0.0024253401459
40 3.55 -0.00125564790033 0.000723487336839
41 3.55 -0.000358110268909 0.000199384540695
42 3.55 -9.45831936933e-05 5.09847915808e-05
43 3.55 -2.3227925357e-05 1.21430350123e-05
44 3.55 -5.32286907077e-06 2.70276142279e-06
45 3.55 -1.14179202773e-06 5.63871475985e-07
46 3.55 -2.29909854382e-07 1.10563379079e-07
